customer_id,churn_30d
102499,1
102500,1
102501,0
102502,1
102503,0
102504,0
102505,0
102506,0
102507,1
102508,0
102509,0
102510,0
102511,0
102512,0
102513,1
102514,0
102515,0
102516,0
102517,0
102518,1
102519,0
102520,0
102521,0
102522,0
102523,0
102524,0
102525,1
102526,0
102527,0
102528,0
102529,0
102530,0
102531,0
102532,0
102533,0
102534,1
102535,1
102536,0
102537,0
102538,0
102539,0
102540,1
102541,0
102542,0
102543,0
102544,0
102545,0
102546,1
102547,0
102548,0
102549,0
102550,0
102551,0
102552,1
102553,0
102554,0
102555,0
102556,0
102557,0
102558,0
102559,0
102560,0
102561,1
102562,0
102563,0
102564,0
102565,0
102566,1
102567,1
102568,1
102569,0
102570,1
102571,0
102572,0
102573,1
102574,0
102575,1
102576,1
102577,1
102578,0
102579,0
102580,0
102581,1
102582,0
102583,1
102584,0
102585,0
102586,0
102587,1
102588,1
102589,0
102590,1
102591,0
102592,1
102593,0
102594,0
102595,0
102596,0
102597,0
102598,0
102599,0
102600,0
102601,0
102602,0
102603,1
102604,1
102605,0
102606,0
102607,0
102608,0
102609,0
102610,0
102611,1
102612,0
102613,1
102614,1
102615,0
102616,0
102617,0
102618,0
102619,0
102620,0
102621,0
102622,0
102623,0
102624,1
102625,1
102626,0
102627,0
102628,0
102629,0
102630,1
102631,0
102632,0
102633,0
102634,0
102635,0
102636,0
102637,0
102638,1
102639,0
102640,0
102641,1
102642,0
102643,0
102644,0
102645,0
102646,0
102647,0
102648,0
102649,0
102650,1
102651,0
102652,0
102653,0
102654,0
102655,1
102656,0
102657,0
102658,0
102659,0
102660,0
102661,1
102662,0
102663,0
102664,0
102665,0
102666,0
102667,0
102668,0
102669,0
102670,0
102671,0
102672,0
102673,0
102674,0
102675,0
102676,0
102677,0
102678,1
102679,1
102680,0
102681,0
102682,0
102683,1
102684,0
102685,1
102686,1
102687,0
102688,1
102689,0
102690,0
102691,0
102692,0
102693,1
102694,0
102695,0
102696,0
102697,0
102698,1
102699,0
102700,0
102701,1
102702,1
102703,1
102704,0
102705,0
102706,1
102707,0
102708,0
102709,0
102710,0
102711,0
102712,0
102713,0
102714,0
102715,0
102716,0
102717,0
102718,0
102719,0
102720,1
102721,0
102722,0
102723,0
102724,0
102725,0
102726,0
102727,0
102728,0
102729,0
102730,0
102731,0
102732,0
102733,0
102734,0
102735,1
102736,0
102737,1
102738,0
102739,0
102740,0
102741,0
102742,0
102743,0
102744,0
102745,0
102746,0
102747,0
102748,0
102749,1
102750,0
102751,0
102752,0
102753,0
102754,0
102755,0
102756,0
102757,0
102758,1
102759,0
102760,1
102761,0
102762,0
102763,0
102764,0
102765,0
102766,0
102767,0
102768,1
102769,0
102770,0
102771,0
102772,1
102773,0
102774,0
102775,0
102776,0
102777,0
102778,0
102779,0
102780,0
102781,0
102782,0
102783,1
102784,0
102785,1
102786,0
102787,0
102788,0
102789,0
102790,0
102791,0
102792,0
102793,0
102794,0
102795,1
102796,0
102797,0
102798,0
102799,0
102800,0
102801,0
102802,0
102803,1
102804,0
102805,1
102806,1
102807,0
102808,0
102809,0
102810,0
102811,0
102812,0
102813,0
102814,1
102815,0
102816,0
102817,1
102818,0
102819,0
102820,0
102821,0
102822,1
102823,0
102824,1
102825,0
102826,0
102827,0
102828,0
102829,0
102830,1
102831,0
102832,0
102833,0
102834,0
102835,1
102836,1
102837,0
102838,0
102839,0
102840,0
102841,0
102842,0
102843,0
102844,1
102845,0
102846,0
102847,0
102848,0
102849,0
102850,0
102851,1
102852,0
102853,0
102854,0
102855,0
102856,0
102857,0
102858,0
102859,0
102860,0
102861,1
102862,1
102863,0
102864,1
102865,1
102866,0
102867,0
102868,0
102869,0
102870,0
102871,0
102872,0
102873,1
102874,1
102875,1
102876,1
102877,0
102878,0
102879,0
102880,0
102881,0
102882,0
102883,0
102884,1
102885,0
102886,0
102887,0
102888,0
102889,0
102890,0
102891,0
102892,0
102893,1
102894,0
102895,0
102896,0
102897,0
102898,0
102899,0
102900,0
102901,0
102902,0
102903,0
102904,0
102905,0
102906,0
102907,0
102908,0
102909,0
102910,0
102911,1
102912,1
102913,0
102914,0
102915,0
102916,0
102917,0
102918,0
102919,0
102920,0
102921,0
102922,0
102923,0
102924,0
102925,0
102926,0
102927,0
102928,0
102929,0
102930,0
102931,0
102932,0
102933,0
102934,0
102935,0
102936,0
102937,0
102938,0
102939,1
102940,1
102941,0
102942,0
102943,0
102944,0
102945,0
102946,1
102947,0
102948,1
102949,0
102950,0
102951,0
102952,0
102953,0
102954,1
102955,1
102956,0
102957,0
102958,0
102959,0
102960,1
102961,1
102962,0
102963,0
102964,0
102965,0
102966,0
102967,1
102968,1
102969,0
102970,0
102971,1
102972,0
102973,0
102974,1
102975,0
102976,0
102977,1
102978,0
102979,0
102980,1
102981,0
102982,0
102983,1
102984,0
102985,0
102986,0
102987,0
102988,0
102989,0
102990,0
102991,0
102992,0
102993,0
102994,0
102995,0
102996,0
102997,1
102998,1
102999,0
103000,0
103001,0
103002,0
103003,1
103004,0
103005,0
103006,1
103007,0
103008,0
103009,0
103010,0
103011,0
103012,0
103013,0
103014,1
103015,1
103016,0
103017,0
103018,0
103019,1
103020,0
103021,0
103022,1
103023,0
103024,0
103025,1
103026,0
103027,0
103028,0
103029,0
103030,0
103031,1
103032,0
103033,0
103034,0
103035,1
103036,0
103037,0
103038,0
103039,0
103040,0
103041,0
103042,1
103043,0
103044,0
103045,0
103046,0
103047,1
103048,0
103049,0
103050,1
103051,0
103052,0
103053,0
103054,0
103055,0
103056,0
103057,0
103058,0
103059,0
103060,0
103061,0
103062,0
103063,0
103064,1
103065,0
103066,0
103067,0
103068,0
103069,0
103070,0
103071,0
103072,0
103073,0
103074,0
103075,0
103076,0
103077,0
103078,0
103079,1
103080,0
103081,0
103082,0
103083,1
103084,0
103085,0
103086,1
103087,0
103088,1
103089,0
103090,0
103091,0
103092,0
103093,0
103094,0
103095,1
103096,0
103097,0
103098,0
103099,1
103100,0
103101,0
103102,0
103103,0
103104,0
103105,0
103106,0
103107,1
103108,0
103109,0
103110,0
103111,0
103112,1
103113,0
103114,0
103115,1
103116,1
103117,0
103118,0
103119,1
103120,0
103121,0
103122,0
103123,0
103124,1
103125,1
103126,1
103127,0
103128,0
103129,0
103130,0
103131,0
103132,1
103133,0
103134,0
103135,0
103136,1
103137,0
103138,0
103139,0
103140,1
103141,0
103142,0
103143,0
103144,0
103145,0
103146,0
103147,1
103148,0
103149,0
103150,1
103151,0
103152,0
103153,1
103154,1
103155,0
103156,0
103157,0
103158,0
103159,0
103160,1
103161,0
103162,0
103163,0
103164,0
103165,0
103166,0
103167,0
103168,1
103169,0
103170,0
103171,0
103172,0
103173,0
103174,0
103175,0
103176,1
103177,0
103178,0
103179,0
103180,0
103181,0
103182,0
103183,0
103184,1
103185,0
103186,1
103187,0
103188,0
103189,0
103190,0
103191,0
103192,0
103193,0
103194,1
103195,0
103196,0
103197,1
103198,0
103199,0
103200,0
103201,1
103202,0
103203,1
103204,0
103205,0
103206,0
103207,0
103208,0
103209,0
103210,1
103211,1
103212,0
103213,0
103214,1
103215,0
103216,1
103217,0
103218,0
103219,0
103220,0
103221,1
103222,1
103223,0
103224,0
103225,0
103226,0
103227,0
103228,0
103229,0
103230,0
103231,1
103232,1
103233,0
103234,0
103235,0
103236,1
103237,0
103238,0
103239,0
103240,0
103241,0
103242,0
103243,1
103244,0
103245,0
103246,0
103247,0
103248,0
103249,0
103250,0
103251,0
103252,0
103253,0
103254,1
103255,0
103256,0
103257,1
103258,1
103259,0
103260,0
103261,0
103262,1
103263,0
103264,0
103265,1
103266,0
103267,0
103268,0
103269,0
103270,0
103271,1
103272,0
103273,1
103274,0
103275,0
103276,0
103277,0
103278,0
103279,1
103280,0
103281,0
103282,0
103283,1
103284,0
103285,0
103286,0
103287,0
103288,0
103289,1
103290,0
103291,0
103292,0
103293,0
103294,0
103295,1
103296,0
103297,0
103298,0
103299,0
103300,0
103301,1
103302,0
103303,1
103304,0
103305,1
103306,0
103307,0
103308,0
103309,1
103310,0
103311,0
103312,0
103313,0
103314,0
103315,0
103316,0
103317,1
103318,0
103319,0
103320,0
103321,0
103322,1
103323,0
103324,1
103325,1
103326,0
103327,0
103328,0
103329,0
103330,0
103331,0
103332,0
103333,0
103334,0
103335,0
103336,1
103337,0
103338,0
103339,0
103340,0
103341,0
103342,1
103343,0
103344,0
103345,0
103346,1
103347,1
103348,0
103349,1
103350,1
103351,0
103352,0
103353,0
103354,0
103355,1
103356,0
103357,0
103358,0
103359,0
103360,1
103361,0
103362,0
103363,0
103364,0
103365,1
103366,0
103367,1
103368,0
103369,0
103370,0
103371,0
103372,0
103373,0
103374,0
103375,0
103376,0
103377,0
103378,0
103379,0
103380,0
103381,0
103382,1
103383,0
103384,0
103385,0
103386,0
103387,0
103388,0
103389,0
103390,0
103391,1
103392,0
103393,0
103394,0
103395,0
103396,1
103397,0
103398,1
103399,0
103400,1
103401,0
103402,0
103403,0
103404,0
103405,0
103406,1
103407,0
103408,0
103409,1
103410,1
103411,0
103412,0
103413,0
103414,0
103415,0
103416,0
103417,1
103418,0
103419,0
103420,0
103421,0
103422,1
103423,0
103424,0
103425,0
103426,0
103427,0
103428,0
103429,0
103430,0
103431,0
103432,0
103433,0
103434,0
103435,1
103436,0
103437,0
103438,0
103439,0
103440,0
103441,0
103442,0
103443,0
103444,0
103445,1
103446,0
103447,0
103448,0
103449,0
103450,0
103451,0
103452,1
103453,0
103454,0
103455,0
103456,0
103457,0
103458,0
103459,0
103460,0
103461,1
103462,0
103463,0
103464,0
103465,0
103466,0
103467,0
103468,1
103469,0
103470,0
103471,1
103472,1
103473,0
103474,0
103475,0
103476,0
103477,0
103478,0
103479,1
103480,0
103481,0
103482,0
103483,0
103484,0
103485,1
103486,0
103487,1
103488,0
103489,0
103490,1
103491,0
103492,0
103493,0
103494,0
103495,0
103496,0
103497,0
103498,0
103499,0
103500,0
103501,0
103502,1
103503,0
103504,0
103505,0
103506,0
103507,0
103508,0
103509,0
103510,0
103511,0
103512,0
103513,1
103514,1
103515,0
103516,0
103517,0
103518,0
103519,1
103520,0
103521,1
103522,0
103523,1
103524,1
103525,0
103526,1
103527,0
103528,0
103529,1
103530,0
103531,0
103532,0
103533,0
103534,0
103535,0
103536,0
103537,1
103538,0
103539,0
103540,1
103541,0
103542,0
103543,0
103544,0
103545,0
103546,0
103547,0
103548,0
103549,0
103550,0
103551,0
103552,0
103553,0
103554,0
103555,0
103556,0
103557,0
103558,0
103559,0
103560,0
103561,0
103562,0
103563,0
103564,1
103565,1
103566,0
103567,1
103568,0
103569,0
103570,0
103571,0
103572,0
103573,0
103574,0
103575,0
103576,0
103577,0
103578,1
103579,0
103580,0
103581,0
103582,0
103583,1
103584,0
103585,0
103586,1
103587,0
103588,1
103589,0
103590,0
103591,0
103592,0
103593,0
103594,0
103595,0
103596,0
103597,0
103598,0
103599,0
103600,0
103601,0
103602,0
103603,1
103604,0
103605,1
103606,1
103607,0
103608,0
103609,1
103610,0
103611,0
103612,0
103613,0
103614,0
103615,0
103616,0
103617,1
103618,0
103619,0
103620,0
103621,0
103622,0
103623,0
103624,0
103625,0
103626,1
103627,0
103628,1
103629,0
103630,0
103631,0
103632,0
103633,0
103634,0
103635,0
103636,1
103637,0
103638,0
103639,1
103640,0
103641,0
103642,1
103643,0
103644,0
103645,0
103646,0
103647,0
103648,0
103649,0
103650,0
103651,0
103652,0
103653,0
103654,0
103655,0
103656,0
103657,0
103658,0
103659,0
103660,0
103661,0
103662,1
103663,0
103664,0
103665,0
103666,0
103667,0
103668,0
103669,1
103670,0
103671,0
103672,0
103673,1
103674,1
103675,0
103676,0
103677,0
103678,0
103679,0
103680,0
103681,1
103682,0
103683,0
103684,1
103685,0
103686,0
103687,1
103688,0
103689,0
103690,0
103691,0
103692,0
103693,0
103694,0
103695,0
103696,0
103697,0
103698,0
103699,0
103700,0
103701,0
103702,1
103703,0
103704,0
103705,0
103706,0
103707,0
103708,0
103709,0
103710,0
103711,0
103712,1
103713,1
103714,1
103715,0
103716,0
103717,0
103718,0
103719,0
103720,1
103721,0
103722,1
103723,0
103724,0
103725,1
103726,0
103727,1
103728,0
103729,0
103730,0
103731,0
103732,0
103733,1
103734,0
103735,1
103736,0
103737,0
103738,0
103739,0
103740,1
103741,0
103742,0
103743,0
103744,0
103745,0
103746,1
103747,0
103748,0
103749,0
103750,1
103751,0
103752,0
103753,0
103754,0
103755,0
103756,0
103757,0
103758,0
103759,0
103760,0
103761,0
103762,0
103763,1
103764,0
103765,0
103766,0
103767,0
103768,0
103769,1
103770,0
103771,1
103772,1
103773,1
103774,0
103775,1
103776,0
103777,1
103778,1
103779,0
103780,0
103781,0
103782,0
103783,0
103784,0
103785,0
103786,1
103787,0
103788,0
103789,0
103790,0
103791,0
103792,0
103793,0
103794,0
103795,0
103796,1
103797,0
103798,0
103799,0
103800,0
103801,0
103802,0
103803,1
103804,0
103805,1
103806,0
103807,0
103808,0
103809,0
103810,0
103811,0
103812,0
103813,0
103814,0
103815,0
103816,0
103817,0
103818,0
103819,0
103820,1
103821,0
103822,1
103823,0
103824,0
103825,1
103826,0
103827,0
103828,0
103829,1
103830,0
103831,0
103832,0
103833,0
103834,0
103835,0
103836,0
103837,0
103838,0
103839,0
103840,0
103841,0
103842,1
103843,0
103844,0
103845,1
103846,1
103847,0
103848,0
103849,0
103850,1
103851,0
103852,1
103853,0
103854,0
103855,0
103856,0
103857,0
103858,0
103859,0
103860,0
103861,0
103862,0
103863,0
103864,1
103865,0
103866,0
103867,0
103868,0
103869,0
103870,1
103871,0
103872,0
103873,0
103874,0
103875,0
103876,0
103877,0
103878,1
103879,0
103880,0
103881,0
103882,1
103883,0
103884,0
103885,0
103886,0
103887,0
103888,0
103889,0
103890,0
103891,0
103892,0
103893,0
103894,0
103895,1
103896,0
103897,0
103898,0
103899,0
103900,0
103901,0
103902,0
103903,0
103904,0
103905,0
103906,0
103907,0
103908,0
103909,0
103910,0
103911,0
103912,0
103913,0
103914,1
103915,0
103916,0
103917,1
103918,0
103919,0
103920,0
103921,0
103922,1
103923,0
103924,0
103925,0
103926,0
103927,1
103928,0
103929,0
103930,0
103931,1
103932,0
103933,0
103934,0
103935,0
103936,0
103937,0
103938,1
103939,1
103940,0
103941,0
103942,0
103943,0
103944,1
103945,0
103946,1
103947,0
103948,0
103949,0
103950,1
103951,0
103952,0
103953,0
103954,1
103955,0
103956,1
103957,1
103958,0
103959,1
103960,0
103961,0
103962,1
103963,0
103964,0
103965,0
103966,0
103967,0
103968,0
103969,0
103970,0
103971,0
103972,0
103973,0
103974,0
103975,0
103976,0
103977,0
103978,0
103979,0
103980,0
103981,0
103982,1
103983,0
103984,1
103985,0
103986,0
103987,0
103988,0
103989,0
103990,0
103991,0
103992,0
103993,0
103994,0
103995,0
103996,0
103997,0
103998,0
103999,0
104000,0
104001,0
104002,0
104003,0
104004,1
104005,0
104006,0
104007,0
104008,1
104009,0
104010,0
104011,0
104012,1
104013,0
104014,0
104015,0
104016,0
104017,1
104018,0
104019,1
104020,0
104021,1
104022,0
104023,0
104024,0
104025,0
104026,0
104027,0
104028,0
104029,0
104030,0
104031,0
104032,0
104033,0
104034,0
104035,0
104036,0
104037,0
104038,0
104039,1
104040,0
104041,1
104042,0
104043,0
104044,0
104045,0
104046,0
104047,1
104048,0
104049,0
104050,1
104051,1
104052,0
104053,0
104054,0
104055,1
104056,0
104057,0
104058,1
104059,0
104060,0
104061,0
104062,0
104063,0
104064,0
104065,0
104066,0
104067,0
104068,0
104069,0
104070,0
104071,0
104072,0
104073,0
104074,0
104075,0
104076,0
104077,1
104078,0
104079,0
104080,1
104081,0
104082,1
104083,0
104084,0
104085,1
104086,0
104087,1
104088,0
104089,0
104090,0
104091,0
104092,0
104093,0
104094,1
104095,0
104096,0
104097,0
104098,0
104099,0
104100,0
104101,1
104102,0
104103,0
104104,0
104105,0
104106,0
104107,0
104108,0
104109,0
104110,0
104111,0
104112,0
104113,0
104114,0
104115,0
104116,0
104117,0
104118,0
104119,0
104120,0
104121,0
104122,0
104123,0
104124,0
104125,0
104126,0
104127,0
104128,0
104129,0
104130,0
104131,1
104132,0
104133,0
104134,0
104135,1
104136,0
104137,0
104138,0
104139,0
104140,0
104141,0
104142,0
104143,0
104144,0
104145,0
104146,0
104147,0
104148,0
104149,0
104150,0
104151,0
104152,1
104153,0
104154,0
104155,0
104156,0
104157,0
104158,0
104159,0
104160,0
104161,1
104162,0
104163,0
104164,1
104165,1
104166,1
104167,1
104168,0
104169,0
104170,0
104171,1
104172,0
104173,0
104174,1
104175,1
104176,0
104177,1
104178,0
104179,0
104180,1
104181,0
104182,0
104183,0
104184,0
104185,0
104186,1
104187,0
104188,0
104189,0
104190,1
104191,1
104192,0
104193,0
104194,0
104195,1
104196,1
104197,0
104198,0
104199,0
104200,0
104201,0
104202,0
104203,0
104204,0
104205,0
104206,0
104207,0
104208,0
104209,0
104210,0
104211,1
104212,0
104213,0
104214,0
104215,0
104216,0
104217,1
104218,0
104219,0
104220,0
104221,0
104222,0
104223,0
104224,0
104225,0
104226,0
104227,0
104228,0
104229,0
104230,0
104231,1
104232,0
104233,0
104234,0
104235,0
104236,1
104237,0
104238,0
104239,0
104240,0
104241,0
104242,1
104243,0
104244,0
104245,0
104246,0
104247,1
104248,1
104249,0
104250,0
104251,0
104252,0
104253,0
104254,0
104255,0
104256,0
104257,0
104258,0
104259,1
104260,0
104261,0
104262,0
104263,0
104264,1
104265,1
104266,0
104267,1
104268,0
104269,0
104270,1
104271,0
104272,0
104273,0
104274,1
104275,0
104276,0
104277,0
104278,0
104279,0
104280,0
104281,0
104282,0
104283,0
104284,1
104285,1
104286,0
104287,0
104288,1
104289,1
104290,0
104291,0
104292,1
104293,0
104294,0
104295,0
104296,0
104297,0
104298,1
104299,1
104300,0
104301,0
104302,0
104303,0
104304,0
104305,0
104306,0
104307,0
104308,1
104309,1
104310,0
104311,0
104312,0
104313,0
104314,0
104315,0
104316,0
104317,0
104318,0
104319,0
104320,0
104321,0
104322,0
104323,0
104324,1
104325,0
104326,1
104327,0
104328,1
104329,1
104330,1
104331,0
104332,0
104333,0
104334,0
104335,0
104336,0
104337,0
104338,1
104339,0
104340,0
104341,0
104342,0
104343,0
104344,0
104345,0
104346,0
104347,0
104348,0
104349,0
104350,0
104351,0
104352,1
104353,0
104354,0
104355,0
104356,0
104357,0
104358,1
104359,0
104360,0
104361,0
104362,1
104363,0
104364,0
104365,0
104366,1
104367,0
104368,0
104369,0
104370,0
104371,0
104372,0
104373,0
104374,0
104375,0
104376,0
104377,0
104378,0
104379,0
104380,0
104381,0
104382,0
104383,0
104384,1
104385,0
104386,0
104387,0
104388,0
104389,0
104390,0
104391,0
104392,0
104393,1
104394,0
104395,0
104396,1
104397,0
104398,1
104399,1
104400,1
104401,0
104402,0
104403,0
104404,0
104405,0
104406,1
104407,0
104408,0
104409,0
104410,0
104411,0
104412,0
104413,0
104414,0
104415,0
104416,0
104417,0
104418,0
104419,1
104420,1
104421,0
104422,1
104423,0
104424,0
104425,1
104426,1
104427,1
104428,0
104429,1
104430,1
104431,0
104432,0
104433,1
104434,0
104435,0
104436,0
104437,0
104438,0
104439,0
104440,0
104441,0
104442,0
104443,0
104444,1
104445,0
104446,0
104447,0
104448,1
104449,1
104450,0
104451,1
104452,0
104453,1
104454,0
104455,0
104456,0
104457,0
104458,0
104459,0
104460,1
104461,0
104462,0
104463,0
104464,0
104465,0
104466,0
104467,0
104468,0
104469,0
104470,1
104471,0
104472,0
104473,0
104474,0
104475,1
104476,0
104477,0
104478,1
104479,1
104480,0
104481,1
104482,1
104483,0
104484,0
104485,0
104486,0
104487,1
104488,0
104489,0
104490,0
104491,1
104492,1
104493,0
104494,1
104495,0
104496,1
104497,0
104498,0
104499,0
104500,0
104501,0
104502,0
104503,1
104504,0
104505,0
104506,0
104507,0
104508,1
104509,0
104510,0
104511,0
104512,0
104513,0
104514,1
104515,0
104516,0
104517,0
104518,0
104519,0
104520,1
104521,0
104522,0
104523,0
104524,0
104525,1
104526,0
104527,0
104528,1
104529,0
104530,0
104531,0
104532,0
104533,0
104534,0
104535,0
104536,1
104537,0
104538,0
104539,0
104540,0
104541,0
104542,1
104543,1
104544,0
104545,0
104546,1
104547,0
104548,1
104549,0
104550,1
104551,0
104552,0
104553,0
104554,1
104555,0
104556,0
104557,0
104558,0
104559,0
104560,1
104561,0
104562,0
104563,0
104564,1
104565,1
104566,1
104567,0
104568,1
104569,0
104570,0
104571,0
104572,0
104573,0
104574,0
104575,0
104576,0
104577,1
104578,0
104579,0
104580,0
104581,0
104582,0
104583,0
104584,0
104585,0
104586,0
104587,0
104588,0
104589,0
104590,0
104591,0
104592,0
104593,0
104594,0
104595,0
104596,0
104597,0
104598,0
104599,1
104600,0
104601,0
104602,0
104603,0
104604,0
104605,0
104606,0
104607,1
104608,0
104609,0
104610,0
104611,0
104612,0
104613,0
104614,0
104615,0
104616,0
104617,0
104618,0
104619,1
104620,0
104621,0
104622,0
104623,0
104624,1
104625,0
104626,1
104627,0
104628,0
104629,0
104630,1
104631,0
104632,0
104633,0
104634,0
104635,0
104636,0
104637,1
104638,0
104639,0
104640,1
104641,1
104642,0
104643,0
104644,0
104645,1
104646,1
104647,1
104648,0
104649,0
104650,1
104651,0
104652,0
104653,0
104654,0
104655,1
104656,1
104657,0
104658,1
104659,0
104660,1
104661,0
104662,0
104663,0
104664,0
104665,0
104666,0
104667,0
104668,1
104669,0
104670,0
104671,1
104672,0
104673,0
104674,0
104675,1
104676,0
104677,0
104678,0
104679,0
104680,0
104681,0
104682,0
104683,0
104684,0
104685,1
104686,0
104687,0
104688,1
104689,0
104690,0
104691,0
104692,0
104693,0
104694,1
104695,0
104696,0
104697,1
104698,0
104699,0
104700,0
104701,0
104702,0
104703,0
104704,0
104705,0
104706,0
104707,0
104708,0
104709,0
104710,1
104711,0
104712,0
104713,0
104714,0
104715,0
104716,0
104717,0
104718,0
104719,0
104720,0
104721,0
104722,0
104723,0
104724,1
104725,0
104726,0
104727,0
104728,1
104729,0
104730,0
104731,1
104732,0
104733,1
104734,0
104735,0
104736,0
104737,0
104738,1
104739,0
104740,1
104741,1
104742,1
104743,0
104744,0
104745,1
104746,0
104747,0
104748,1
104749,1
104750,1
104751,1
104752,1
104753,0
104754,0
104755,0
104756,0
104757,0
104758,0
104759,0
104760,0
104761,0
104762,0
104763,1
104764,0
104765,0
104766,0
104767,0
104768,1
104769,0
104770,0
104771,1
104772,0
104773,0
104774,1
104775,0
104776,0
104777,1
104778,0
104779,0
104780,0
104781,0
104782,0
104783,0
104784,0
104785,0
104786,0
104787,0
104788,0
104789,0
104790,0
104791,0
104792,0
104793,0
104794,1
104795,0
104796,0
104797,0
104798,1
104799,0
104800,0
104801,0
104802,1
104803,1
104804,0
104805,0
104806,0
104807,1
104808,0
104809,0
104810,0
104811,0
104812,0
104813,1
104814,1
104815,0
104816,0
104817,1
104818,0
104819,0
104820,1
104821,0
104822,0
104823,0
104824,0
104825,0
104826,0
104827,1
104828,1
104829,1
104830,0
104831,1
104832,1
104833,0
104834,0
104835,1
104836,1
104837,0
104838,1
104839,0
104840,0
104841,0
104842,1
104843,0
104844,1
104845,0
104846,0
104847,0
104848,0
104849,0
104850,1
104851,0
104852,1
104853,0
104854,0
104855,0
104856,0
104857,0
104858,0
104859,0
104860,1
104861,0
104862,0
104863,0
104864,0
104865,0
104866,0
104867,0
104868,0
104869,1
104870,0
104871,0
104872,1
104873,0
104874,0
104875,0
104876,0
104877,1
104878,1
104879,0
104880,0
104881,0
104882,0
104883,1
104884,1
104885,0
104886,0
104887,0
104888,0
104889,0
104890,0
104891,0
104892,0
104893,1
104894,0
104895,0
104896,0
104897,0
104898,0
104899,0
104900,0
104901,0
104902,0
104903,0
104904,0
104905,1
104906,0
104907,0
104908,0
104909,0
104910,0
104911,0
104912,1
104913,0
104914,1
104915,0
104916,0
104917,1
104918,0
104919,1
104920,0
104921,0
104922,0
104923,1
104924,0
104925,0
104926,0
104927,1
104928,0
104929,0
104930,0
104931,0
104932,1
104933,0
104934,0
104935,0
104936,0
104937,1
104938,0
104939,1
104940,0
104941,0
104942,1
104943,0
104944,0
104945,0
104946,0
104947,0
104948,0
104949,1
104950,0
104951,0
104952,0
104953,0
104954,0
104955,1
104956,0
104957,0
104958,0
104959,0
104960,0
104961,1
104962,1
104963,0
104964,0
104965,0
104966,0
104967,0
104968,0
104969,0
104970,0
104971,0
104972,0
104973,0
104974,1
104975,0
104976,0
104977,1
104978,1
104979,0
104980,0
104981,0
104982,1
104983,0
104984,0
104985,0
104986,0
104987,0
104988,1
104989,0
104990,0
104991,0
104992,0
104993,0
104994,1
104995,0
104996,0
104997,0
104998,0
104999,0
105000,0
